NOV_ISSUED_DATE,NOV_NUMBER,"Street Address",City,State,VIOLATION_DESCRIPTION,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
2/16/2019,P005725258,"10 W 111TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.692732,-87.623275,1,range_interpolation,10,"W 111th St",,,Chicago,IL,"Cook County",60628,US,"TIGER/Line® dataset from the US Census Bureau"
2/16/2019,P005725271,"11100 S KING DR ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.814827,-87.616478,0.6,street_center,,"S Martin Luther King Jr Dr",,,Chicago,IL,"Cook County",60653,US,"TIGER/Line® dataset from the US Census Bureau"
2/16/2019,P005621182,"7100 S HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764944,-87.644777,1,rooftop,7100,"S Halsted St",,,Chicago,IL,"Cook County",60621,US,"City of Chicago"
2/16/2019,P005621183,"7100 S HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764944,-87.644777,1,rooftop,7100,"S Halsted St",,,Chicago,IL,"Cook County",60621,US,"City of Chicago"
2/16/2019,P005615459,"1600 S LEAVITT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.910542,-87.682346,0.7,range_interpolation,1600,"N Leavitt St",,,Chicago,IL,"Cook County",60647,US,"TIGER/Line® dataset from the US Census Bureau"
2/17/2019,P005487140,"3400 N HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.943778,-87.649728,1,rooftop,3400,"N Halsted St",,,Chicago,IL,"Cook County",60657,US,"City of Chicago"
2/17/2019,P005485611,"9000 S JUSTINE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.730202,-87.661689,1,range_interpolation,9000,"S Justine St",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
2/17/2019,P005511989,"4800 W 63RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.778278,-87.742292,1,range_interpolation,4800,"W 63rd St",,,Chicago,IL,"Cook County",60638,US,"TIGER/Line® dataset from the US Census Bureau"
2/17/2019,P005474867,"1000 N MONTICELLO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.899227,-87.718017,1,rooftop,1000,"N Monticello Ave",,,Chicago,IL,"Cook County",60651,US,"City of Chicago"
2/17/2019,P005615719,"1600 W CERMAK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.852595,-87.666426,1,rooftop,1600,"W Cermak Rd",,,Chicago,IL,"Cook County",60608,US,"City of Chicago"
2/17/2019,P005641274,"3700 W 26TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.844199,-87.717232,1,range_interpolation,3700,"W 26th St",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
2/17/2019,P005726756,"10500 S VINCENNES ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.702977,-87.657801,1,rooftop,10500,"S Vincennes Ave",,,Chicago,IL,"Cook County",60643,US,"City of Chicago"
2/17/2019,P005731692,"400 S PULASKI ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.875117,-87.725484,1,range_interpolation,400,"S Pulaski Rd",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
2/17/2019,P005731694,"4000 W VAN BUREN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.875117,-87.725484,1,range_interpolation,4000,"W Van Buren St",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
2/17/2019,P005610581,"300 N LARAMIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.885788,-87.75526,1,range_interpolation,300,"N Laramie Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
2/17/2019,P005620530,"6900 S HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768611,-87.644874,1,rooftop,6900,"S Halsted St",,,Chicago,IL,"Cook County",60621,US,"City of Chicago"
2/17/2019,P005912761,"200 N COLUMBUS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.886156,-87.621291,1,rooftop,200,"N Columbus Dr",,,Chicago,IL,"Cook County",60601,US,"City of Chicago"
2/18/2019,P004966641,"100 W DIVERSEY PK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.933168,-87.632611,1,range_interpolation,100,"W Diversey Ave",,,Chicago,IL,"Cook County",60657,US,"TIGER/Line® dataset from the US Census Bureau"
2/18/2019,P005040361,"3600 W CHICAGO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.895747,-87.71658,1,rooftop,3600,"W Chicago Ave",,,Chicago,IL,"Cook County",60651,US,"City of Chicago"
2/18/2019,P005686439,"800 E 71ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.766032,-87.605587,1,range_interpolation,800,"E 71st St",,,Chicago,IL,"Cook County",60619,US,"TIGER/Line® dataset from the US Census Bureau"
2/18/2019,P005651093,"7600 N PAULINA ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.019679,-87.673341,1,rooftop,7600,"N Paulina St",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
2/18/2019,P005651094,"7500 N PAULINA ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.018437,-87.672627,0.78,nearest_rooftop_match,7478,"N Paulina St",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
2/18/2019,P005642303,"2300 S WHIPPLE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.849847,-87.701875,1,rooftop,2300,"S Whipple St",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
2/18/2019,P005725251,"11100 S MICHIGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.692407,-87.621385,1,rooftop,11100,"S Michigan Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
2/18/2019,P005619392,"100 W CERMAK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.852941,-87.630067,1,range_interpolation,100,"W Cermak Rd",,,Chicago,IL,"Cook County",60616,US,"TIGER/Line® dataset from the US Census Bureau"
2/18/2019,P005610017,"100 S CICERO AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.87935,-87.745243,1,range_interpolation,100,"S Cicero Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
2/19/2019,P005460239,"300 N PARKSIDE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.885843,-87.766706,1,range_interpolation,300,"N Parkside Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
2/19/2019,P005528326,"1200 S UNION ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867017,-87.645163,1,range_interpolation,1200,"S Union Ave",,,Chicago,IL,"Cook County",60616,US,"TIGER/Line® dataset from the US Census Bureau"
2/19/2019,P005688041,"2400 E 78TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.753696,-87.566268,1,range_interpolation,2400,"E 78th St",,,Chicago,IL,"Cook County",60649,US,"TIGER/Line® dataset from the US Census Bureau"
2/19/2019,P005690440,"2400 W LITHUANIAN CT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
2/19/2019,P005642271,"3500 W 26TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.844581,-87.712619,1,rooftop,3500,"W 26th St",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
2/19/2019,P005788293,"10 E ROOSEVELT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867624,-87.627264,1,range_interpolation,10,"E Roosevelt Dr",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
2/19/2019,P005788099,"200 S STATE ST ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.879311,-87.627709,1,range_interpolation,200,"S State St",,,Chicago,IL,"Cook County",60603,US,"TIGER/Line® dataset from the US Census Bureau"
2/19/2019,P005787630,"7400 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.759006,-87.683908,1,rooftop,7400,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
2/19/2019,P005615418,"10 N WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881734,-87.686594,1,range_interpolation,10,"N Western Ave",,,Chicago,IL,"Cook County",60612,US,"TIGER/Line® dataset from the US Census Bureau"
2/19/2019,P005788698,"200 S DEARBORN ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.879288,-87.629351,1,range_interpolation,200,"S Dearborn St",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
2/19/2019,P005788858,"100 S STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880537,-87.62816,1,rooftop,100,"S State St",,,Chicago,IL,"Cook County",60603,US,"City of Chicago"
2/19/2019,P005800446,"300 E 63RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.78033,-87.618854,1,range_interpolation,300,"E 63rd St",,,Chicago,IL,"Cook County",60637,US,"TIGER/Line® dataset from the US Census Bureau"
2/20/2019,P005570460,"5000 S MICHIGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.803659,-87.623178,1,rooftop,5000,"S Michigan Ave",,,Chicago,IL,"Cook County",60615,US,"City of Chicago"
2/20/2019,P005592239,"10300 S WENTWORTH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.706951,-87.628294,1,range_interpolation,10300,"S Wentworth Ave",,,Chicago,IL,"Cook County",60628,US,"TIGER/Line® dataset from the US Census Bureau"
2/20/2019,P005642412,"3900 W ROOSEVELT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.866429,-87.722898,1,rooftop,3900,"W Roosevelt Rd",,,Chicago,IL,"Cook County",60624,US,Cook
2/20/2019,P005641821,"2300 S ALBANY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.849848,-87.703101,1,rooftop,2300,"S Albany Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
2/20/2019,P005787991,"2300 W 68TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.770024,-87.680856,1,range_interpolation,2300,"W 68th St",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
2/20/2019,P005620757,"1000 W 63RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779946,-87.649827,1,rooftop,1000,"W 63rd St",,,Chicago,IL,"Cook County",60621,US,Cook
2/20/2019,P005615010,"600 S CLARK ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.874282,-87.631007,1,rooftop,600,"S Clark St",,,Chicago,IL,"Cook County",60605,US,"City of Chicago"
2/20/2019,P005609949,"300 N CENTRAL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.885945,-87.765466,1,rooftop,300,"N Central Ave",,,Chicago,IL,"Cook County",60644,US,"City of Chicago"
2/20/2019,P005918750,"3900 W 16TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.859162,-87.722787,1,rooftop,3900,"W 16th St",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
2/21/2019,P005570939,"100 E 51ST ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.802223,-87.622131,1,rooftop,100,"E 51st St",,,Chicago,IL,"Cook County",60615,US,"City of Chicago"
2/21/2019,P005544445,"5800 S RACINE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.788522,-87.655103,1,rooftop,5800,"S Racine Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
2/21/2019,P005787992,"2400 W 71ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764551,-87.683242,1,range_interpolation,2400,"W 71st St",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
2/21/2019,P005787993,"6200 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.780755,-87.68408,1,rooftop,6200,"S Western Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
2/21/2019,P005724751,"11400 S MICHIGAN ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.686913,-87.621264,0.87,rooftop,11400,"S Michigan Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
2/21/2019,P005620897,"5400 S DAMEN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.795628,-87.674755,1,rooftop,5400,"S Damen Ave",,,Chicago,IL,"Cook County",60609,US,"City of Chicago"
2/21/2019,P005757722,"300 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.888374,-87.628794,1,rooftop,300,"N State St",,,Chicago,IL,"Cook County",60610,US,"City of Chicago"
2/21/2019,P005914072,"10 S WABASH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881647,-87.626688,1,rooftop,10,"S Wabash Ave",,,Chicago,IL,"Cook County",60602,US,"City of Chicago"
2/22/2019,P003319489,"200 W 87TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.737137,-87.630629,1,rooftop,200,"W 87th St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
2/22/2019,P003319436,"7900 S LAFAYETTE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.750775,-87.625823,1,range_interpolation,7900,"S Lafayette Ave",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
2/22/2019,P005463573,"10 N LARAMIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880671,-87.755225,1,range_interpolation,10,"N Laramie Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
2/22/2019,P005408994,"500 E 47TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.809628,-87.613648,1,rooftop,500,"E 47th St",,,Chicago,IL,"Cook County",60653,US,Cook
2/22/2019,P005550478,"1200 S SPRINGFIELD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.866055,-87.722735,1,range_interpolation,1200,"S Springfield Ave",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
2/22/2019,P005575392,"7600 N PAULINA ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.019679,-87.673341,1,rooftop,7600,"N Paulina St",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
2/22/2019,P005718756,"3500 W MCLEAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.918504,-87.713743,1,rooftop,3500,"W McLean Ave",,,Chicago,IL,"Cook County",60647,US,"City of Chicago"
2/22/2019,P005725051,"6000 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.785052,-87.645065,1,range_interpolation,6000,"S Halsted Pkwy",,,Chicago,IL,"Cook County",60621,US,"TIGER/Line® dataset from the US Census Bureau"
2/22/2019,P005712247,"10 E RANDOLPH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.884642,-87.627664,1,range_interpolation,10,"E Randolph Dr",,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
2/22/2019,P005912675,"500 S PULASKI ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.874208,-87.725443,1,range_interpolation,500,"S Pulaski Rd",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
2/23/2019,P005481221,"7600 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.755814,-87.644543,1,rooftop,7600,"S Halsted St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
2/23/2019,P005447716,"8700 W FOSTER ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.973592,-87.843983,0.9,range_interpolation,8700,"W Foster Ave",,,Chicago,IL,"Cook County",60656,US,"TIGER/Line® dataset from the US Census Bureau"
2/23/2019,P005670608,"100 N STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880537,-87.62816,1,rooftop,100,"S State St",,,Chicago,IL,"Cook County",60603,US,"City of Chicago"
2/23/2019,P005726505,"800 W 87TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.736516,-87.643831,1,rooftop,800,"W 87th St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
2/23/2019,P005785416,"1500 N MILWAUKEE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.908829,-87.674813,1,range_interpolation,1500,"N Milwaukee Ave",,,Chicago,IL,"Cook County",60622,US,"TIGER/Line® dataset from the US Census Bureau"
2/23/2019,P005914373,"1100 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.902092,-87.628557,1,rooftop,1100,"N State St",,,Chicago,IL,"Cook County",60610,US,"City of Chicago"
2/23/2019,P005912739,"1100 S STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.902092,-87.628557,1,rooftop,1100,"N State St",,,Chicago,IL,"Cook County",60610,US,"City of Chicago"
2/24/2019,P005113548,"4500 W FIFTH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.868458,-87.737444,1,rooftop,4500,"W 5th Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
2/24/2019,P005464551,"5600 W CORCORAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.887124,-87.765107,1,range_interpolation,5600,"W Corcoran Pl",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
2/24/2019,P005528327,"1300 W 18TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.857736,-87.66069,1,range_interpolation,1300,"W 18th St",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
2/24/2019,P005641426,"3000 W ROOSEVELT RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.866771,-87.700997,1,rooftop,3000,"W Roosevelt Rd",,,Chicago,IL,"Cook County",60612,US,"City of Chicago"
2/24/2019,P005620898,"6200 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.781166,-87.664657,1,rooftop,6200,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
2/24/2019,P005620759,"6200 S JUSTINE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.781193,-87.663394,1,rooftop,6200,"S Justine St",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
2/24/2019,P005915082,"3700 N CICERO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.948096,-87.747503,1,rooftop,3700,"N Cicero Ave",,,Chicago,IL,"Cook County",60641,US,"City of Chicago"
2/24/2019,P005922967,"500 E 111TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.692921,-87.609859,1,range_interpolation,500,"E 111th St",,,Chicago,IL,"Cook County",60628,US,"TIGER/Line® dataset from the US Census Bureau"
2/25/2019,P005567427,"100 E 51 ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.802223,-87.622131,1,rooftop,100,"E 51st St",,,Chicago,IL,"Cook County",60615,US,"City of Chicago"
2/25/2019,P005524698,"1000 W 18TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.855353,-87.844981,0.9,rooftop,1000,"W 18th St",,,Broadview,IL,"Cook County",60155,US,Cook
2/25/2019,P005527393,"10700 S PULASKI RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.69837,-87.720937,0.9,rooftop,10700,"S Pulaski Rd",,,"Oak Lawn",IL,"Cook County",60453,US,Cook
2/25/2019,P005633296,"700 E 79TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.751479,-87.607476,1,rooftop,700,"E 79th St",,,Chicago,IL,"Cook County",60619,US,"City of Chicago"
2/25/2019,P005537364,"4800 W IRVING PARK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.953267,-87.747304,1,range_interpolation,4800,"W Irving Park Rd",,,Chicago,IL,"Cook County",60641,US,"TIGER/Line® dataset from the US Census Bureau"
2/25/2019,P005633750,"9800 S COTTAGE GROVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.717262,-87.604984,1,rooftop,9800,"S Cottage Grove Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
2/25/2019,P005636804,"7400 S COTTAGE GROVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.759918,-87.605806,1,rooftop,7400,"S Cottage Grove Ave",,,Chicago,IL,"Cook County",60619,US,"City of Chicago"
2/25/2019,P005602455,"6600 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.773639,-87.683888,1,rooftop,6600,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
2/25/2019,P005703657,"6300 S COTTAGE GROVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.78071,-87.603233,1,rooftop,6300,"S Cottage Grove Ave",,,Chicago,IL,"Cook County",60637,US,"City of Chicago"
2/25/2019,P005725052,"6600 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.773784,-87.664484,1,rooftop,6600,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
2/25/2019,P005725091,"8000 S EBERHART ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.749183,-87.612451,1,range_interpolation,8000,"S Eberhart Ave",,,Chicago,IL,"Cook County",60619,US,"TIGER/Line® dataset from the US Census Bureau"
2/25/2019,P005705260,"300 S KARLOV ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.876907,-87.727997,1,range_interpolation,300,"S Karlov Ave",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
2/25/2019,P005913181,"100 S WABASH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880639,-87.62617,1,range_interpolation,100,"S Wabash Ave",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
2/25/2019,P005914119,"10 E ADAMS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.879642,-87.627554,1,range_interpolation,10,"E Adams St",,,Chicago,IL,"Cook County",60603,US,"TIGER/Line® dataset from the US Census Bureau"
2/25/2019,P005922968,"11100 S MICHIGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.692407,-87.621385,1,rooftop,11100,"S Michigan Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
